date,month,season,state,boat,boat_size,lat,lon,depth,dist_coast,mesh,effort,bottom,trans,total_catch,species,tl,fl,weight,sex,mat_stage
18/09/2012,9,INVERNO,RIO GRANDE DO NORTE,MONTE ALEGRE,8,-6.354323,-34.932128,19.5,10.46,45,7249.1,PEDRA,8,34895,Rhizoprionodon porosus,45,36,340,F,
18/09/2012,9,INVERNO,RIO GRANDE DO NORTE,MONTE ALEGRE,8,-6.354323,-34.932128,19.5,10.46,45,7249.1,PEDRA,8,34895,Rhizoprionodon porosus,48,39,440,M,
18/09/2012,9,INVERNO,RIO GRANDE DO NORTE,MONTE ALEGRE,8,-6.354323,-34.932128,19.5,10.46,45,7249.1,PEDRA,8,34895,Rhizoprionodon porosus,46.5,37.5,380,F,
18/09/2012,9,INVERNO,RIO GRANDE DO NORTE,MONTE ALEGRE,8,-6.354323,-34.932128,19.5,10.46,45,7249.1,PEDRA,8,34895,Scomberomorus brasiliensis,67,59.5,1460,,
18/09/2012,9,INVERNO,RIO GRANDE DO NORTE,MONTE ALEGRE,8,-6.345492,-34.934341,19.5,10.57,45,3186.5,PEDRA,8,73930,Rhizoprionodon porosus,51,41.5,510,F,
27/09/2012,9,INVERNO,RIO GRANDE DO NORTE,,10,-5.190085,-35.258669,16.5,22.72,45,5564.4,CASCALHO,12,23815,Scomberomorus brasiliensis,49,43,635,,
27/09/2012,9,INVERNO,RIO GRANDE DO NORTE,,10,-5.190085,-35.258669,16.5,22.72,45,5564.4,CASCALHO,12,23815,Scomberomorus brasiliensis,43,37.5,400,F,A
27/09/2012,9,INVERNO,RIO GRANDE DO NORTE,,10,-5.190085,-35.258669,16.5,22.72,45,5564.4,CASCALHO,12,23815,Scomberomorus brasiliensis,49,43,690,,
27/09/2012,9,INVERNO,RIO GRANDE DO NORTE,,10,-5.190085,-35.258669,16.5,22.72,45,5564.4,CASCALHO,12,23815,Scomberomorus brasiliensis,57,50.5,915,M,D
27/09/2012,9,INVERNO,RIO GRANDE DO NORTE,,10,-5.190085,-35.258669,16.5,22.72,45,5564.4,CASCALHO,12,23815,Scomberomorus brasiliensis,51,44.5,660,,
27/09/2012,9,INVERNO,RIO GRANDE DO NORTE,,10,-5.190085,-35.258669,16.5,22.72,45,5564.4,CASCALHO,12,23815,Scomberomorus brasiliensis,53,47.5,800,M,D
27/09/2012,9,INVERNO,RIO GRANDE DO NORTE,,10,-5.182992,-35.264905,15.5,22.33,45,2654.7,CASCALHO,10,20400,Scomberomorus brasiliensis,48.5,43,630,M,D
27/09/2012,9,INVERNO,RIO GRANDE DO NORTE,,10,-5.182992,-35.264905,15.5,22.33,45,2654.7,CASCALHO,10,20400,Scomberomorus brasiliensis,66.5,58.5,1525,M,D
27/09/2012,9,INVERNO,RIO GRANDE DO NORTE,,10,-5.182992,-35.264905,15.5,22.33,45,2654.7,CASCALHO,10,20400,Scomberomorus brasiliensis,53,47,860,M,D
27/09/2012,9,INVERNO,RIO GRANDE DO NORTE,,10,-5.182992,-35.264905,15.5,22.33,45,2654.7,CASCALHO,10,20400,Scomberomorus brasiliensis,49.5,43.5,560,M,D
27/09/2012,9,INVERNO,RIO GRANDE DO NORTE,,10,-5.182992,-35.264905,15.5,22.33,45,2654.7,CASCALHO,10,20400,Scomberomorus brasiliensis,49,42,575,,
27/09/2012,9,INVERNO,RIO GRANDE DO NORTE,,10,-5.182992,-35.264905,15.5,22.33,45,2654.7,CASCALHO,10,20400,Scomberomorus brasiliensis,44.5,39,475,,
29/01/2013,1,VERÃO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.872186,-34.967177,53.5,23.27,80,11195,PEDRA,24,5685,Rhizoprionodon porosus,81,66.5,1920,F,
29/01/2013,1,VERÃO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.869362,-34.974056,48.5,22.62,40,14069.9,PEDRA,20,143778.5,Rhizoprionodon porosus,82,68.5,2000,M,
29/01/2013,1,VERÃO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.869362,-34.974056,48.5,22.62,40,14069.9,PEDRA,20,143778.5,Rhizoprionodon porosus,88.5,73,2770,,
29/01/2013,1,VERÃO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.869362,-34.974056,48.5,22.62,40,14069.9,PEDRA,20,143778.5,Rhizoprionodon porosus,80.5,77,2100,,
29/01/2013,1,VERÃO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.869362,-34.974056,48.5,22.62,40,14069.9,PEDRA,20,143778.5,Rhizoprionodon porosus,90.5,77,3535,F,
7/2/2013,2,VERÃO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.679359,-35.146415,14,7.72,40,17194.5,CASCALHO,7,57490,Scomberomorus brasiliensis,46.5,41,590,,
7/2/2013,2,VERÃO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.679359,-35.146415,14,7.72,40,17194.5,CASCALHO,7,57490,Scomberomorus brasiliensis,50.5,44.5,710,,
7/2/2013,2,VERÃO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.679359,-35.146415,14,7.72,40,17194.5,CASCALHO,7,57490,Scomberomorus brasiliensis,48.5,42.5,650,,
7/2/2013,2,VERÃO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.679359,-35.146415,14,7.72,40,17194.5,CASCALHO,7,57490,Scomberomorus brasiliensis,53,47.5,955,,
